N,w_ratio,r_min,seed,mean_inflation,mean_inflation_binding,mean_inflation_nonbinding,n_binding,n_nonbinding
8,1.0,0.7,456,0.5829929300000001,0.7895939726027397,0.024404925925925913,73,27
8,1.0,0.7,789,0.59022862,0.7995095342465754,0.024395037037037024,73,27
8,1.0,0.9,0,0.60730498,0.79835275,0.0023203749999999904,76,24
8,1.0,0.9,42,0.62454474,0.82103625,0.002321624999999989,76,24
8,1.0,0.9,123,0.6129759,0.8058140921052632,0.002321624999999989,76,24
8,1.0,0.9,456,0.6230392300000002,0.8190553157894737,0.002321624999999989,76,24
8,1.0,0.9,789,0.61348568,0.8064877500000001,0.002312458333333318,76,24
8,2.0,0.5,0,0.56075839,0.7649680138888889,0.03564792857142856,72,28
8,2.0,0.5,42,0.56069132,0.7648744444444444,0.03564899999999999,72,28
8,2.0,0.5,123,0.5470174800000001,0.745883,0.03564899999999999,72,28
8,2.0,0.5,456,0.5560269400000001,0.7583961388888889,0.03564899999999999,72,28
8,2.0,0.5,789,0.55998428,0.7639628055555555,0.03546807142857142,72,28
8,2.0,0.7,0,0.5869713,0.7950442054794521,0.024403814814814802,73,27
8,2.0,0.7,42,0.5898800200000001,0.7990283424657535,0.024404925925925913,73,27
8,2.0,0.7,123,0.5911621499999999,0.8007846849315068,0.024404925925925913,73,27
8,2.0,0.7,456,0.5829929300000001,0.7895939726027397,0.024404925925925913,73,27
8,2.0,0.7,789,0.59022862,0.7995095342465754,0.024395037037037024,73,27
8,2.0,0.9,0,0.60730498,0.79835275,0.0023203749999999904,76,24
8,2.0,0.9,42,0.62454474,0.82103625,0.002321624999999989,76,24
8,2.0,0.9,123,0.6129759,0.8058140921052632,0.002321624999999989,76,24
8,2.0,0.9,456,0.6230392300000002,0.8190553157894737,0.002321624999999989,76,24
8,2.0,0.9,789,0.61348568,0.8064877500000001,0.002312458333333318,76,24
8,4.0,0.5,0,0.56075839,0.7649680138888889,0.03564792857142856,72,28
8,4.0,0.5,42,0.56069132,0.7648744444444444,0.03564899999999999,72,28
8,4.0,0.5,123,0.5470174800000001,0.745883,0.03564899999999999,72,28
8,4.0,0.5,456,0.5560269400000001,0.7583961388888889,0.03564899999999999,72,28
8,4.0,0.5,789,0.55998428,0.7639628055555555,0.03546807142857142,72,28
8,4.0,0.7,0,0.5869713,0.7950442054794521,0.024403814814814802,73,27
8,4.0,0.7,42,0.5898800200000001,0.7990283424657535,0.024404925925925913,73,27
8,4.0,0.7,123,0.5911621499999999,0.8007846849315068,0.024404925925925913,73,27
8,4.0,0.7,456,0.5829929300000001,0.7895939726027397,0.024404925925925913,73,27
8,4.0,0.7,789,0.59022862,0.7995095342465754,0.024395037037037024,73,27
8,4.0,0.9,0,0.60730498,0.79835275,0.0023203749999999904,76,24
8,4.0,0.9,42,0.62454474,0.82103625,0.002321624999999989,76,24
8,4.0,0.9,123,0.6129759,0.8058140921052632,0.002321624999999989,76,24
8,4.0,0.9,456,0.6230392300000002,0.8190553157894737,0.002321624999999989,76,24
8,4.0,0.9,789,0.61348568,0.8064877500000001,0.002312458333333318,76,24
16,0.0,0.5,0,0.5238084600000001,0.7136486666666666,0.03564792857142856,72,28
16,0.0,0.5,42,0.5233637200000001,0.7130305555555556,0.03564899999999999,72,28
16,0.0,0.5,123,0.5197289,0.7079821944444444,0.03564899999999999,72,28
16,0.0,0.5,456,0.53388725,0.7276465694444444,0.03564899999999999,72,28
16,0.0,0.5,789,0.52970927,0.7219141805555556,0.03546807142857142,72,28
16,0.0,0.7,0,0.5238084600000001,0.7085197671232877,0.024403814814814802,73,27
16,0.0,0.7,42,0.5233637200000001,0.7079101232876714,0.024404925925925913,73,27
16,0.0,0.7,123,0.5197289,0.7029309178082193,0.024404925925925913,73,27
16,0.0,0.7,456,0.53388725,0.7223259178082191,0.024404925925925913,73,27
16,0.0,0.7,789,0.52970927,0.7166063150684931,0.024395037037037024,73,27
16,0.0,0.9,0,0.5238084600000001,0.6884889078947369,0.0023203749999999904,76,24
16,0.0,0.9,42,0.5233637200000001,0.6879033289473685,0.002321624999999989,76,24
16,0.0,0.9,123,0.5197289,0.6831206710526316,0.002321624999999989,76,24
16,0.0,0.9,456,0.53388725,0.7017500789473685,0.002321624999999989,76,24
16,0.0,0.9,789,0.52970927,0.6962556315789474,0.002312458333333318,76,24
16,0.25,0.5,0,0.5297224200000001,0.7218625,0.03564792857142856,72,28
16,0.25,0.5,42,0.5281830900000001,0.719724125,0.03564899999999999,72,28
16,0.25,0.5,123,0.5273654000000001,0.7185884444444445,0.03564899999999999,72,28
16,0.25,0.5,456,0.53605156,0.7306525555555555,0.03564899999999999,72,28
16,0.25,0.5,789,0.53372051,0.7274853472222222,0.03546807142857142,72,28
16,0.25,0.7,0,0.5442643300000001,0.7365415068493151,0.024403814814814802,73,27
16,0.25,0.7,42,0.5386218500000001,0.7288116712328768,0.024404925925925913,73,27
16,0.25,0.7,123,0.54763885,0.7411637260273972,0.024404925925925913,73,27
16,0.25,0.7,456,0.5632262100000001,0.7625162739726028,0.024404925925925913,73,27
16,0.25,0.7,789,0.5512011400000001,0.7460472328767124,0.024395037037037024,73,27
16,0.25,0.9,0,0.5345094100000001,0.702569105263158,0.0023203749999999904,76,24
16,0.25,0.9,42,0.53461871,0.7027125263157895,0.002321624999999989,76,24
16,0.25,0.9,123,0.52955513,0.6960499210526315,0.002321624999999989,76,24
16,0.25,0.9,456,0.54085777,0.7109218157894738,0.002321624999999989,76,24
16,0.25,0.9,789,0.53915933,0.7086899210526316,0.002312458333333318,76,24
16,0.5,0.5,0,0.5297224200000001,0.7218625,0.03564792857142856,72,28
16,0.5,0.5,42,0.53193104,0.7249296111111111,0.03564899999999999,72,28
16,0.5,0.5,123,0.5273654000000001,0.7185884444444445,0.03564899999999999,72,28
16,0.5,0.5,456,0.53605156,0.7306525555555555,0.03564899999999999,72,28
16,0.5,0.5,789,0.53372051,0.7274853472222222,0.03546807142857142,72,28
16,0.5,0.7,0,0.56500156,0.7649486712328767,0.024403814814814802,73,27
16,0.5,0.7,42,0.56337367,0.7627182739726028,0.024404925925925913,73,27
16,0.5,0.7,123,0.5639997800000001,0.7635759589041096,0.024404925925925913,73,27
16,0.5,0.7,456,0.5759563500000001,0.7799548219178082,0.024404925925925913,73,27
16,0.5,0.7,789,0.5653086,0.7653725205479452,0.024395037037037024,73,27
16,0.5,0.9,0,0.58652207,0.7710068157894737,0.0023203749999999904,76,24
16,0.5,0.9,42,0.58616603,0.7705379473684211,0.002321624999999989,76,24
16,0.5,0.9,123,0.5867396600000001,0.7712927236842106,0.002321624999999989,76,24
16,0.5,0.9,456,0.59484046,0.7819516710526316,0.002321624999999989,76,24
16,0.5,0.9,789,0.5858854000000001,0.7701715921052633,0.002312458333333318,76,24
16,1.0,0.5,0,0.5297224200000001,0.7218625,0.03564792857142856,72,28
16,1.0,0.5,42,0.53193104,0.7249296111111111,0.03564899999999999,72,28
16,1.0,0.5,123,0.5273654000000001,0.7185884444444445,0.03564899999999999,72,28
16,1.0,0.5,456,0.53605156,0.7306525555555555,0.03564899999999999,72,28
16,1.0,0.5,789,0.53372051,0.7274853472222222,0.03546807142857142,72,28
16,1.0,0.7,0,0.5731240200000001,0.7760753287671234,0.024403814814814802,73,27
16,1.0,0.7,42,0.5704537000000001,0.7724169452054795,0.024404925925925913,73,27
16,1.0,0.7,123,0.57414999,0.7774803561643835,0.024404925925925913,73,27
16,1.0,0.7,456,0.5759563500000001,0.7799548219178082,0.024404925925925913,73,27
16,1.0,0.7,789,0.57224688,0.7748770136986303,0.024395037037037024,73,27
16,1.0,0.9,0,0.61878975,0.8134642894736842,0.0023203749999999904,76,24
16,1.0,0.9,42,0.61540665,0.8090124473684212,0.002321624999999989,76,24
16,1.0,0.9,123,0.6206579600000001,0.8159220657894738,0.002321624999999989,76,24
16,1.0,0.9,456,0.62407131,0.8204133157894739,0.002321624999999989,76,24
16,1.0,0.9,789,0.61263321,0.8053660789473684,0.002312458333333318,76,24
16,2.0,0.5,0,0.5297224200000001,0.7218625,0.03564792857142856,72,28
16,2.0,0.5,42,0.53193104,0.7249296111111111,0.03564899999999999,72,28
16,2.0,0.5,123,0.5273654000000001,0.7185884444444445,0.03564899999999999,72,28
16,2.0,0.5,456,0.53605156,0.7306525555555555,0.03564899999999999,72,28
16,2.0,0.5,789,0.53372051,0.7274853472222222,0.03546807142857142,72,28
16,2.0,0.7,0,0.5731240200000001,0.7760753287671234,0.024403814814814802,73,27
16,2.0,0.7,42,0.5704537000000001,0.7724169452054795,0.024404925925925913,73,27
16,2.0,0.7,123,0.57414999,0.7774803561643835,0.024404925925925913,73,27
16,2.0,0.7,456,0.5759563500000001,0.7799548219178082,0.024404925925925913,73,27
16,2.0,0.7,789,0.57224688,0.7748770136986303,0.024395037037037024,73,27
16,2.0,0.9,0,0.61878975,0.8134642894736842,0.0023203749999999904,76,24
16,2.0,0.9,42,0.61540665,0.8090124473684212,0.002321624999999989,76,24
16,2.0,0.9,123,0.6206579600000001,0.8159220657894738,0.002321624999999989,76,24
16,2.0,0.9,456,0.62407131,0.8204133157894739,0.002321624999999989,76,24
16,2.0,0.9,789,0.61263321,0.8053660789473684,0.002312458333333318,76,24
16,4.0,0.5,0,0.5297224200000001,0.7218625,0.03564792857142856,72,28
16,4.0,0.5,42,0.53193104,0.7249296111111111,0.03564899999999999,72,28
16,4.0,0.5,123,0.5273654000000001,0.7185884444444445,0.03564899999999999,72,28
16,4.0,0.5,456,0.53605156,0.7306525555555555,0.03564899999999999,72,28
16,4.0,0.5,789,0.53372051,0.7274853472222222,0.03546807142857142,72,28
16,4.0,0.7,0,0.5731240200000001,0.7760753287671234,0.024403814814814802,73,27
16,4.0,0.7,42,0.5704537000000001,0.7724169452054795,0.024404925925925913,73,27
16,4.0,0.7,123,0.57414999,0.7774803561643835,0.024404925925925913,73,27
16,4.0,0.7,456,0.5759563500000001,0.7799548219178082,0.024404925925925913,73,27
16,4.0,0.7,789,0.57224688,0.7748770136986303,0.024395037037037024,73,27
16,4.0,0.9,0,0.61878975,0.8134642894736842,0.0023203749999999904,76,24
16,4.0,0.9,42,0.61540665,0.8090124473684212,0.002321624999999989,76,24
16,4.0,0.9,123,0.6206579600000001,0.8159220657894738,0.002321624999999989,76,24
16,4.0,0.9,456,0.62407131,0.8204133157894739,0.002321624999999989,76,24
16,4.0,0.9,789,0.61263321,0.8053660789473684,0.002312458333333318,76,24
32,0.0,0.5,0,0.49524398000000003,0.6739757777777777,0.03564792857142856,72,28
32,0.0,0.5,42,0.48885938,0.6651078611111111,0.03564899999999999,72,28
32,0.0,0.5,123,0.48680326,0.6622521388888889,0.03564899999999999,72,28
32,0.0,0.5,456,0.49896460000000004,0.6791428888888889,0.03564899999999999,72,28
32,0.0,0.5,789,0.49169896,0.6691220833333333,0.03546807142857142,72,28
32,0.0,0.7,0,0.49524398000000003,0.6693903424657535,0.024403814814814802,73,27
32,0.0,0.7,42,0.48885938,0.6606439041095891,0.024404925925925913,73,27
32,0.0,0.7,123,0.48680326,0.657827301369863,0.024404925925925913,73,27
32,0.0,0.7,456,0.49896460000000004,0.6744866712328766,0.024404925925925913,73,27
32,0.0,0.7,789,0.49169896,0.6645373972602739,0.024395037037037024,73,27
32,0.0,0.9,0,0.49524398000000003,0.6509040657894737,0.0023203749999999904,76,24
32,0.0,0.9,42,0.48885938,0.6425028815789474,0.002321624999999989,76,24
32,0.0,0.9,123,0.48680326,0.6397974605263158,0.002321624999999989,76,24
32,0.0,0.9,456,0.49896460000000004,0.6557992236842106,0.002321624999999989,76,24
32,0.0,0.9,789,0.49169896,0.6462420657894736,0.002312458333333318,76,24
32,0.25,0.5,0,0.5031703700000001,0.6849846527777778,0.03564792857142856,72,28
32,0.25,0.5,42,0.49311629,0.6710202361111111,0.03564899999999999,72,28
32,0.25,0.5,123,0.49787513000000005,0.6776297361111112,0.03564899999999999,72,28
32,0.25,0.5,456,0.50852276,0.6924181111111111,0.03564899999999999,72,28
32,0.25,0.5,789,0.49949385,0.6799483194444444,0.03546807142857142,72,28
32,0.25,0.7,0,0.5203366,0.7037637945205479,0.024403814814814802,73,27
32,0.25,0.7,42,0.51103078,0.6910156849315069,0.024404925925925913,73,27
32,0.25,0.7,123,0.51708253,0.6993057534246575,0.024404925925925913,73,27
32,0.25,0.7,456,0.52889385,0.7154856438356165,0.024404925925925913,73,27
32,0.25,0.7,789,0.52467716,0.7097130136986302,0.024395037037037024,73,27
32,0.25,0.9,0,0.50344959,0.6617009210526317,0.0023203749999999904,76,24
32,0.25,0.9,42,0.49601507000000006,0.6519182631578948,0.002321624999999989,76,24
32,0.25,0.9,123,0.49286903000000004,0.6477787368421053,0.002321624999999989,76,24
32,0.25,0.9,456,0.50245853,0.6603965,0.002321624999999989,76,24
32,0.25,0.9,789,0.49673669000000004,0.652870657894737,0.002312458333333318,76,24
32,0.5,0.5,0,0.5090167900000001,0.6931046805555555,0.03564792857142856,72,28
32,0.5,0.5,42,0.49541214000000006,0.6742089166666666,0.03564899999999999,72,28
32,0.5,0.5,123,0.49787513000000005,0.6776297361111112,0.03564899999999999,72,28
32,0.5,0.5,456,0.50852276,0.6924181111111111,0.03564899999999999,72,28
32,0.5,0.5,789,0.49949385,0.6799483194444444,0.03546807142857142,72,28
32,0.5,0.7,0,0.55732671,0.7544351780821918,0.024403814814814802,73,27
32,0.5,0.7,42,0.55109651,0.7459002465753425,0.024404925925925913,73,27
32,0.5,0.7,123,0.54684528,0.7400766438356163,0.024404925925925913,73,27
32,0.5,0.7,456,0.55872584,0.7563513835616438,0.024404925925925913,73,27
32,0.5,0.7,789,0.5455658800000001,0.738327698630137,0.024395037037037024,73,27
32,0.5,0.9,0,0.56217927,0.7389768157894738,0.0023203749999999904,76,24
32,0.5,0.9,42,0.55956742,0.7355397763157895,0.002321624999999989,76,24
32,0.5,0.9,123,0.5536139400000001,0.7277062500000001,0.002321624999999989,76,24
32,0.5,0.9,456,0.55703429,0.7322067105263158,0.002321624999999989,76,24
32,0.5,0.9,789,0.5596520500000001,0.7356540263157895,0.002312458333333318,76,24
32,1.0,0.5,0,0.5090167900000001,0.6931046805555555,0.03564792857142856,72,28
32,1.0,0.5,42,0.49541214000000006,0.6742089166666666,0.03564899999999999,72,28
32,1.0,0.5,123,0.49787513000000005,0.6776297361111112,0.03564899999999999,72,28
32,1.0,0.5,456,0.50852276,0.6924181111111111,0.03564899999999999,72,28
32,1.0,0.5,789,0.49949385,0.6799483194444444,0.03546807142857142,72,28
32,1.0,0.7,0,0.56391343,0.7634580821917809,0.024403814814814802,73,27
32,1.0,0.7,42,0.5581765399999999,0.7555989178082193,0.024404925925925913,73,27
32,1.0,0.7,123,0.5653606999999999,0.7654402328767123,0.024404925925925913,73,27
32,1.0,0.7,456,0.5641359300000001,0.7637624657534245,0.024404925925925913,73,27
32,1.0,0.7,789,0.55696634,0.7539447671232876,0.024395037037037024,73,27
32,1.0,0.9,0,0.6172494900000001,0.8114376315789474,0.0023203749999999904,76,24
32,1.0,0.9,42,0.6212975000000002,0.8167635657894737,0.002321624999999989,76,24
32,1.0,0.9,123,0.6201199300000001,0.8152141315789475,0.002321624999999989,76,24
32,1.0,0.9,456,0.6142282800000001,0.8074619605263159,0.002321624999999989,76,24
32,1.0,0.9,789,0.6144350000000001,0.807736855263158,0.002312458333333318,76,24
32,2.0,0.5,0,0.5090167900000001,0.6931046805555555,0.03564792857142856,72,28
32,2.0,0.5,42,0.49541214000000006,0.6742089166666666,0.03564899999999999,72,28
32,2.0,0.5,123,0.49787513000000005,0.6776297361111112,0.03564899999999999,72,28
32,2.0,0.5,456,0.50852276,0.6924181111111111,0.03564899999999999,72,28
32,2.0,0.5,789,0.49949385,0.6799483194444444,0.03546807142857142,72,28
32,2.0,0.7,0,0.56391343,0.7634580821917809,0.024403814814814802,73,27
32,2.0,0.7,42,0.5581765399999999,0.7555989178082193,0.024404925925925913,73,27
32,2.0,0.7,123,0.5653606999999999,0.7654402328767123,0.024404925925925913,73,27
32,2.0,0.7,456,0.5641359300000001,0.7637624657534245,0.024404925925925913,73,27
32,2.0,0.7,789,0.55696634,0.7539447671232876,0.024395037037037024,73,27
32,2.0,0.9,0,0.6172494900000001,0.8114376315789474,0.0023203749999999904,76,24
32,2.0,0.9,42,0.6212975000000002,0.8167635657894737,0.002321624999999989,76,24
32,2.0,0.9,123,0.6201199300000001,0.8152141315789475,0.002321624999999989,76,24
32,2.0,0.9,456,0.6142282800000001,0.8074619605263159,0.002321624999999989,76,24
32,2.0,0.9,789,0.6144350000000001,0.807736855263158,0.002312458333333318,76,24
32,4.0,0.5,0,0.5090167900000001,0.6931046805555555,0.03564792857142856,72,28
32,4.0,0.5,42,0.49541214000000006,0.6742089166666666,0.03564899999999999,72,28
32,4.0,0.5,123,0.49787513000000005,0.6776297361111112,0.03564899999999999,72,28
32,4.0,0.5,456,0.50852276,0.6924181111111111,0.03564899999999999,72,28
32,4.0,0.5,789,0.49949385,0.6799483194444444,0.03546807142857142,72,28
32,4.0,0.7,0,0.56391343,0.7634580821917809,0.024403814814814802,73,27
32,4.0,0.7,42,0.5581765399999999,0.7555989178082193,0.024404925925925913,73,27
32,4.0,0.7,123,0.5653606999999999,0.7654402328767123,0.024404925925925913,73,27
32,4.0,0.7,456,0.5641359300000001,0.7637624657534245,0.024404925925925913,73,27
32,4.0,0.7,789,0.55696634,0.7539447671232876,0.024395037037037024,73,27
32,4.0,0.9,0,0.6172494900000001,0.8114376315789474,0.0023203749999999904,76,24
32,4.0,0.9,42,0.6212975000000002,0.8167635657894737,0.002321624999999989,76,24
32,4.0,0.9,123,0.6201199300000001,0.8152141315789475,0.002321624999999989,76,24
32,4.0,0.9,456,0.6142282800000001,0.8074619605263159,0.002321624999999989,76,24
32,4.0,0.9,789,0.6144350000000001,0.807736855263158,0.002312458333333318,76,24
